             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
          28130057  physical orthofin alisonpe PD       0:00      1 (Priority)
          28130056  physical orthofin alisonpe PD       0:00      1 (Priority)
          28130055  physical orthofin alisonpe PD       0:00      1 (Priority)
          28127082  physical Bore2_BF gbonotto PD       0:00      1 (Priority)
          28127074  physical Bore2_BF gbonotto PD       0:00      1 (Priority)
          28127073  physical Bore2_BF gbonotto PD       0:00      1 (Priority)
          28127070  physical Bore2_BF gbonotto PD       0:00      1 (Priority)
          28127069  physical Bore2_BF gbonotto PD       0:00      1 (Priority)
          28127061  physical Bore2_BF gbonotto PD       0:00      1 (Priority)
          28127060  physical Bore2_BF gbonotto PD       0:00      1 (Priority)
          28127059  physical Bore2_BF gbonotto PD       0:00      1 (Priority)
          28127057  physical Bore2_BF gbonotto PD       0:00      1 (Priority)
          28127050  physical Bore2_BF gbonotto PD       0:00      1 (Priority)
          28127049  physical Bore1_BF gbonotto PD       0:00      1 (Priority)
          28127048  physical Bore1_BF gbonotto PD       0:00      1 (Priority)
          28127047  physical Bore1_BF gbonotto PD       0:00      1 (Priority)
          28127046  physical Bore1_BF gbonotto PD       0:00      1 (Priority)
          28127043  physical Bore1_BF gbonotto PD       0:00      1 (Priority)
          28127029  physical Bore1_BF gbonotto PD       0:00      1 (Priority)
          28127192  physical Bore5_BF gbonotto PD       0:00      1 (Priority)
          28127160  physical Bore5_BF gbonotto PD       0:00      1 (Priority)
          28127159  physical Bore5_BF gbonotto PD       0:00      1 (Priority)
          28127158  physical Bore5_BF gbonotto PD       0:00      1 (Priority)
          28127157  physical Bore5_BF gbonotto PD       0:00      1 (Priority)
          28127147  physical Bore5_BF gbonotto PD       0:00      1 (Priority)
          28127145  physical Bore4_BF gbonotto PD       0:00      1 (Priority)
          28127144  physical Bore4_BF gbonotto PD       0:00      1 (Priority)
          28127135  physical Bore4_BF gbonotto PD       0:00      1 (Priority)
          28127134  physical Bore4_BF gbonotto PD       0:00      1 (Priority)
          28127133  physical Bore4_BF gbonotto PD       0:00      1 (Priority)
          28127132  physical Bore4_BF gbonotto PD       0:00      1 (Priority)
          28127131  physical Bore4_BF gbonotto PD       0:00      1 (Priority)
          28127129  physical Bore4_BF gbonotto PD       0:00      1 (Priority)
          28127128  physical Bore4_BF gbonotto PD       0:00      1 (Priority)
          28127121  physical Bore4_BF gbonotto PD       0:00      1 (Priority)
          28127120  physical Bore4_BF gbonotto PD       0:00      1 (Priority)
          28127108  physical Bore3_BF gbonotto PD       0:00      1 (Priority)
          28127107  physical Bore3_BF gbonotto PD       0:00      1 (Priority)
          28127106  physical Bore3_BF gbonotto PD       0:00      1 (Priority)
          28127098  physical Bore3_BF gbonotto PD       0:00      1 (Priority)
          28127097  physical Bore3_BF gbonotto PD       0:00      1 (Priority)
          28127096  physical Bore3_BF gbonotto PD       0:00      1 (Priority)
          28127095  physical Bore3_BF gbonotto PD       0:00      1 (Priority)
          28127094  physical Bore3_BF gbonotto PD       0:00      1 (Priority)
          28127093  physical Bore3_BF gbonotto PD       0:00      1 (Priority)
          28127092  physical Bore3_BF gbonotto PD       0:00      1 (Priority)
          28127091  physical Bore3_BF gbonotto PD       0:00      1 (Priority)
          28127083  physical Bore2_BF gbonotto PD       0:00      1 (Priority)
          28132705  physical cafe_tes alisonpe PD       0:00      1 (Priority)
          28132704  physical cafe_tes alisonpe PD       0:00      1 (Priority)
          28132703  physical cafe_tes alisonpe PD       0:00      1 (Priority)
          28132702  physical cafe_tes alisonpe PD       0:00      1 (Priority)
          28132701  physical cafe_tes alisonpe PD       0:00      1 (Priority)
          28132700  physical cafe_tes alisonpe PD       0:00      1 (Priority)
          28127193  physical Bore5_BF gbonotto PD       0:00      1 (Priority)
          28093129  physical  120_1.5    raize PD       0:00      1 (Priority)
          28094530  physical tj_cf_21 tjellett PD       0:00      1 (Priority)
          28094573  physical tj_cf_21 tjellett PD       0:00      1 (Priority)
          28094566  physical tj_cf_21 tjellett PD       0:00      1 (Priority)
          28094607  physical tj_cf_21 tjellett PD       0:00      1 (Priority)
          28094605  physical tj_cf_21 tjellett PD       0:00      1 (Priority)
          28125068  physical  Ext1ACN   dol563 PD       0:00      1 (Priority)
          28142892  physical DREAM_Tr   zriazi PD       0:00      1 (Priority)
          28142159  physical job_subm alcoates PD       0:00      1 (Priority)
          28142158  physical job_subm alcoates PD       0:00      1 (Priority)
          28142157  physical job_subm alcoates PD       0:00      1 (Priority)
          28127194  physical Bore5_BF gbonotto PD       0:00      1 (Priority)
          28138237  physical KAT_kmer    tzare PD       0:00      1 (Priority)
          28138236  physical KAT_kmer    tzare PD       0:00      1 (Priority)
          28138235  physical KAT_kmer    tzare PD       0:00      1 (Priority)
          28138231  physical KAT_kmer    tzare PD       0:00      1 (Priority)
          28138230  physical KAT_kmer    tzare PD       0:00      1 (Priority)
          28138229  physical KAT_kmer    tzare PD       0:00      1 (Priority)
          28138228  physical KAT_kmer    tzare PD       0:00      1 (Priority)
          28138227  physical KAT_kmer    tzare PD       0:00      1 (Priority)
          28138222  physical KAT_kmer    tzare PD       0:00      1 (Priority)
          28139329  physical KAT_kmer    tzare PD       0:00      1 (Priority)
          28139319  physical KAT_kmer    tzare PD       0:00      1 (Priority)
          28127204  physical Bore5_BF gbonotto PD       0:00      1 (Priority)
          28127203  physical Bore5_BF gbonotto PD       0:00      1 (Priority)
          28127195  physical Bore5_BF gbonotto PD       0:00      1 (Priority)
          28138220  physical dirmult4    ysfoo PD       0:00      1 (Priority)
          28138219  physical mmial4.r    ysfoo PD       0:00      1 (Priority)
          28138218  physical dirmult3    ysfoo PD       0:00      1 (Priority)
          28138217  physical mmial3.r    ysfoo PD       0:00      1 (Priority)
          28115924  physical sabre-ar imahmood PD       0:00      1 (Priority)
          28116173  physical sabre-ar imahmood PD       0:00      1 (Priority)
          28116436  physical sabre-ar imahmood PD       0:00      1 (Priority)
          28117406  physical sabre-ar imahmood PD       0:00      1 (Priority)
          28117681  physical sabre-ar imahmood PD       0:00      1 (Priority)
          28118922  physical sabre-ar imahmood PD       0:00      1 (Priority)
          28119271  physical sabre-ar imahmood PD       0:00      1 (Priority)
          28119543  physical sabre-ar imahmood PD       0:00      1 (Priority)
          28119912  physical sabre-ar imahmood PD       0:00      1 (Priority)
          28120194  physical sabre-ar imahmood PD       0:00      1 (Priority)
          28120523  physical sabre-ar imahmood PD       0:00      1 (Priority)
          28121758  physical sabre-ar imahmood PD       0:00      1 (Priority)
          28123067  physical sabre-ar imahmood PD       0:00      1 (Priority)
 28116290_[10-100]  physical R1C1_3.s    jjian PD       0:00      1 (Priority)
  28116289_[8-100]  physical R1C1_2.s    jjian PD       0:00      1 (Priority)
  28116288_[7-100]  physical R1C1_1.s    jjian PD       0:00      1 (Priority)
 28116180_[64-100]  physical R1C1_0.s    jjian PD       0:00      1 (Priority)
 28117324_[10-100]  physical R1C1_28.    jjian PD       0:00      1 (Priority)
 28117323_[11-100]  physical R1C1_27.    jjian PD       0:00      1 (Priority)
  28117322_[6-100]  physical R1C1_26.    jjian PD       0:00      1 (Priority)
  28117311_[8-100]  physical R1C1_25.    jjian PD       0:00      1 (Priority)
  28117310_[6-100]  physical R1C1_24.    jjian PD       0:00      1 (Priority)
  28117309_[6-100]  physical R1C1_23.    jjian PD       0:00      1 (Priority)
  28117307_[8-100]  physical R1C1_22.    jjian PD       0:00      1 (Priority)
  28117306_[7-100]  physical R1C1_21.    jjian PD       0:00      1 (Priority)
  28116453_[6-100]  physical R1C1_20.    jjian PD       0:00      1 (Priority)
 28116452_[11-100]  physical R1C1_19.    jjian PD       0:00      1 (Priority)
  28116450_[6-100]  physical R1C1_18.    jjian PD       0:00      1 (Priority)
 28116449_[10-100]  physical R1C1_17.    jjian PD       0:00      1 (Priority)
  28116448_[7-100]  physical R1C1_16.    jjian PD       0:00      1 (Priority)
 28116394_[11-100]  physical R1C1_15.    jjian PD       0:00      1 (Priority)
 28116392_[11-100]  physical R1C1_14.    jjian PD       0:00      1 (Priority)
 28116391_[11-100]  physical R1C1_12.    jjian PD       0:00      1 (Priority)
 28116390_[10-100]  physical R1C1_13.    jjian PD       0:00      1 (Priority)
  28116388_[7-100]  physical R1C1_11.    jjian PD       0:00      1 (Priority)
  28116338_[9-100]  physical R1C1_10.    jjian PD       0:00      1 (Priority)
  28116336_[7-100]  physical R1C1_9.s    jjian PD       0:00      1 (Priority)
 28116335_[11-100]  physical R1C1_8.s    jjian PD       0:00      1 (Priority)
  28116334_[7-100]  physical R1C1_7.s    jjian PD       0:00      1 (Priority)
  28116332_[7-100]  physical R1C1_6.s    jjian PD       0:00      1 (Priority)
  28116293_[8-100]  physical R1C1_5.s    jjian PD       0:00      1 (Priority)
 28116292_[10-100]  physical R1C1_4.s    jjian PD       0:00      1 (Priority)
          28123278  physical sabre-ar imahmood PD       0:00      1 (Priority)
          28124104  physical sabre-ar imahmood PD       0:00      1 (Priority)
          28124725  physical sabre-ar imahmood PD       0:00      1 (Priority)
          28124926  physical sabre-ar imahmood PD       0:00      1 (Priority)
          28125073  physical sabre-ar imahmood PD       0:00      1 (Priority)
          28125224  physical sabre-ar imahmood PD       0:00      1 (Priority)
          28125388  physical sabre-ar imahmood PD       0:00      1 (Priority)
          28142683  physical run_ceil stevenpt PD       0:00      1 (Priority)
          28142727  physical cmaq_adj   ns0890 PD       0:00      1 (Priority)
          28127969  physical sabre-ar imahmood PD       0:00      1 (Priority)
          28128162  physical sabre-ar imahmood PD       0:00      1 (Priority)
          28128346  physical sabre-ar imahmood PD       0:00      1 (Priority)
          28128530  physical sabre-ar imahmood PD       0:00      1 (Priority)
          28128750  physical sabre-ar imahmood PD       0:00      1 (Priority)
          28129006  physical sabre-ar imahmood PD       0:00      1 (Priority)
          28129186  physical sabre-ar imahmood PD       0:00      1 (Priority)
          28129327  physical sabre-ar imahmood PD       0:00      1 (Priority)
          28093240  physical F3.slurm    ninht PD       0:00      1 (Priority)
          28129499  physical sabre-ar imahmood PD       0:00      1 (Priority)
          28129787  physical sabre-ar imahmood PD       0:00      1 (Priority)
          28130197  physical sabre-ar imahmood PD       0:00      1 (Priority)
          28093243  physical F4.slurm    ninht PD       0:00      1 (Priority)
          28093242  physical F3.slurm    ninht PD       0:00      1 (Priority)
          28093250  physical      FDR    ninht PD       0:00      1 (Priority)
          28093249  physical F3.slurm    ninht PD       0:00      1 (Priority)
          28093248  physical F4.slurm    ninht PD       0:00      1 (Priority)
          28093247  physical      FDR    ninht PD       0:00      1 (Priority)
          28093246  physical F4.slurm    ninht PD       0:00      1 (Priority)
          28093245  physical F3.slurm    ninht PD       0:00      1 (Priority)
          28093254  physical F4.slurm    ninht PD       0:00      1 (Priority)
          28093253  physical      FDR    ninht PD       0:00      1 (Priority)
          28093252  physical F3.slurm    ninht PD       0:00      1 (Priority)
          28093251  physical F4.slurm    ninht PD       0:00      1 (Priority)
          28093255  physical F3.slurm    ninht PD       0:00      1 (Priority)
          28093256  physical      FDR    ninht PD       0:00      1 (Priority)
          28131728  physical sabre-ar imahmood PD       0:00      1 (Priority)
          28093262  physical      FDR    ninht PD       0:00      1 (Priority)
          28093261  physical F3.slurm    ninht PD       0:00      1 (Priority)
          28093260  physical F4.slurm    ninht PD       0:00      1 (Priority)
          28093259  physical      FDR    ninht PD       0:00      1 (Priority)
          28093258  physical F3.slurm    ninht PD       0:00      1 (Priority)
          28093257  physical F4.slurm    ninht PD       0:00      1 (Priority)
          28093268  physical      FDR    ninht PD       0:00      1 (Priority)
          28093267  physical F3.slurm    ninht PD       0:00      1 (Priority)
          28093266  physical F4.slurm    ninht PD       0:00      1 (Priority)
          28093265  physical      FDR    ninht PD       0:00      1 (Priority)
          28093264  physical F3.slurm    ninht PD       0:00      1 (Priority)
          28093263  physical F4.slurm    ninht PD       0:00      1 (Priority)
          28131961  physical sabre-ar imahmood PD       0:00      1 (Priority)
          28093269  physical F4.slurm    ninht PD       0:00      1 (Priority)
          28132194  physical sabre-ar imahmood PD       0:00      1 (Priority)
          28093275  physical F4.slurm    ninht PD       0:00      1 (Priority)
          28093274  physical      FDR    ninht PD       0:00      1 (Priority)
          28093273  physical F3.slurm    ninht PD       0:00      1 (Priority)
          28093272  physical F4.slurm    ninht PD       0:00      1 (Priority)
          28093271  physical      FDR    ninht PD       0:00      1 (Priority)
          28093270  physical F3.slurm    ninht PD       0:00      1 (Priority)
          28132439  physical sabre-ar imahmood PD       0:00      1 (Priority)
          28132653  physical sabre-ar imahmood PD       0:00      1 (Priority)
          28093276  physical F3.slurm    ninht PD       0:00      1 (Priority)
          28093278  physical F4.slurm    ninht PD       0:00      1 (Priority)
          28093277  physical      FDR    ninht PD       0:00      1 (Priority)
          28132866  physical sabre-ar imahmood PD       0:00      1 (Priority)
          28093279  physical F3.slurm    ninht PD       0:00      1 (Priority)
          28133085  physical sabre-ar imahmood PD       0:00      1 (Priority)
